name,model,num_threads,enable_coral,frame_height,frame_width,duration,cpu_avail_start,max_cpu_temp,fps
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.004546880722046,100.0,32.128,23.129827714408705
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.80786442756653,100.0,36.024,1.168532797352471
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,30.018384218215942,0,38.459,1.0660134058974953
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.07214379310608,100.0,37.485,8.446354930579592
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.11785626411438,100.0,33.102,5.146448626381271
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.048377990722656,100.0,38.946,14.310256617936622
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.030998706817627,100.0,32.615,25.140689038376873
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.401854515075684,100.0,37.485,1.15124555913667
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,30.30095076560974,100.0,38.459,1.0560724726934512
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.111182928085327,100.0,36.998,8.368983729461998
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.09311008453369,100.0,33.102,5.416522238549668
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.056362867355347,100.0,38.946,14.339725731356383
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.015735626220703,100.0,31.641,21.58867628864407
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.757949113845825,100.0,36.998,1.1379172216734241
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,30.063334941864014,100.0,37.972,1.0644195017579081
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.00590229034424,100.0,36.998,8.431674460308239
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.073365211486816,100.0,33.102,5.420078493169116
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.00572156906128,100.0,38.946,14.363927193285747
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.011348962783813,100.0,32.615,24.72398028226363
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.16702389717102,100.0,36.998,1.1270584766960863
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,30.86942195892334,100.0,39.92,1.069019045575642
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.082812070846558,100.0,37.485,8.443359596895963
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.043682098388672,100.0,33.102,5.425433522635434
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.02321696281433,100.0,39.433,14.355556918961115
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.000345468521118,100.0,32.615,23.26639873972119
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.462637186050415,100.0,36.511,1.1161213585135508
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,30.907990217208862,100.0,38.946,1.067685079750878
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.08139133453369,100.0,36.998,8.510244660994449
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.05166006088257,100.0,32.615,5.423993206025004
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.020150899887085,100.0,38.946,14.223779268264973
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.012803077697754,100.0,32.128,24.023081020904996
