name,model,num_threads,enable_coral,frame_height,frame_width,duration,cpu_avail_start,max_cpu_temp,fps
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.04572081565857,100.0,48.199,8.88645679822901
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.044788599014282,100.0,42.842,17.074508556097168
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.972726583480835,100.0,46.251,0.5488699857979851
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,31.645726203918457,0,46.251,0.44239781099624387
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.18525767326355,0,50.147,2.6834291387131466
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.029581546783447,100.0,45.764,4.861872609598134
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.083405256271362,100.0,48.686,7.977820261885685
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.04491662979126,100.0,42.355,16.74160079050599
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.299333095550537,50.0,43.329,0.4950604012536089
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,30.172141313552856,100.0,46.251,0.4308610338557775
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.250771522521973,100.0,50.147,3.008187739352356
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.033031940460205,100.0,45.277,4.495050658476121
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.046313047409058,100.0,50.147,8.220642566369694
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.01529312133789,100.0,44.303,24.387567932149253
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,32.24541902542114,100.0,46.738,0.49619451331633085
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,31.638561248779297,100.0,47.712,0.4424979976148618
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.185986757278442,100.0,51.121,2.617108416406216
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.126531839370728,100.0,47.225,4.912613266907372
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.037014961242676,50.0,50.634,8.82244791441275
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.03070092201233,100.0,47.225,24.341756188054248
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,30.00218415260315,0,48.199,0.4999636001067116
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,30.43114447593689,100.0,49.66,0.42719392332679484
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.401093006134033,100.0,51.608,3.0262069847764073
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.119691848754883,100.0,47.225,4.482117568728738
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.10552215576172,0,51.121,8.702722332615558
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.016157627105713,100.0,46.251,26.119265821419418
