name,model,num_threads,enable_coral,frame_height,frame_width,duration,cpu_avail_start,max_cpu_temp,fps
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.122668743133545,100.0,50.147,5.643590262524514
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.134867429733276,100.0,53.069,4.5462287272193445
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.01102375984192,100.0,47.712,19.49283718814001
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,35.56841278076172,0,47.712,0.11245933364121112
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,31.01148533821106,0,49.173,0.25796893998310794
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.422111988067627,100.0,52.095,1.4463164167319478
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.184913396835327,0,52.095,4.803724234478082
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.06414008140564,100.0,53.556,4.490399513655011
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.014121055603027,100.0,50.634,19.39087268028968
PyTorch via torchvision,fasterrcnn_mobilenet_v3_large_320_fpn,4,False,480,640,34.31332588195801,100.0,48.199,0.11657278614613122
YOLOv5 via PyTorch Hub,ultralytics/yolov5,4,False,480,640,32.15657377243042,100.0,49.173,0.24878272345229874
TensorFlow Lite via tflite_support,data/tflite/efficientdet_lite0.tflite,4,False,480,640,30.137758493423462,0,52.582,1.3936006557742198
TensorFlow Lite via tflite_support w/Coral TPU,data/tflite/efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.134296894073486,100.0,52.095,4.778608258429965
TensorFlow Lite via tflite_support,efficientdet_lite0.tflite,4,False,480,640,30.170203924179077,100.0,52.095,4.441468156355728
TensorFlow Lite via tflite_support w/Coral TPU,efficientdet_lite0_edgetpu.tflite,4,True,480,640,30.009553909301758,100.0,48.686,23.725777535776984
